Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2370,Winter 2022,046251,1,1,23,ROB,Robotics,590,25183,023, ,Directed Study,IND,1,0.0,3.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.00,0.0,3.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046251,1,1,26,ROB,Robotics,590,25291,026, ,Directed Study,IND,1,0.0,4.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,4.00,0.0,4.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046251,1,1,28,ROB,Robotics,590,26762,028, ,Directed Study,IND,2,0.0,3.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.00,0.0,6.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,30,ROB,Robotics,590,27067,030, ,Directed Study,IND,2,0.0,2.50,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,2.50,0.0,5.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046251,1,1,31,ROB,Robotics,590,28366,031, ,Directed Study,IND,11,0.0,3.27,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.27,0.0,35.97,225500,Naval Arch & Marine Dept,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,38,ROB,Robotics,590,31065,038, ,Directed Study,IND,4,0.0,2.50,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,2.50,0.0,10.00,216100,COE EECS - ECE Division,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046251,1,1,48,ROB,Robotics,590,31440,048, ,Directed Study,IND,4,0.0,3.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.00,0.0,12.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,51,ROB,Robotics,590,31607,051, ,Directed Study,IND,1,0.0,3.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.00,0.0,3.00,216100,COE EECS - ECE Division,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046251,1,1,55,ROB,Robotics,590,40097,055, ,Directed Study,IND,4,0.0,4.25,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,4.25,0.0,17.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,57,ROB,Robotics,590,35365,057, ,Directed Study,IND,10,0.0,3.10,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.10,0.0,31.00,225500,Naval Arch & Marine Dept,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,59,ROB,Robotics,590,41750,059, ,Directed Study,IND,1,0.0,4.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,4.00,0.0,4.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046251,1,1,71,ROB,Robotics,590,41422,071, ,Directed Study,IND,1,0.0,3.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,100,3.00,0.0,3.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046265,1,1,1,ASIANLAN,Asian Languages,438,37036,001, ,Media Korean,REC,6,3.0,3.00,3.00,3.00,176000,Asian Languages And Cultures,LSA,L S A,1,,100,3.00,3.0,18.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2370,Winter 2022,046268,1,1,1,LING,Linguistics,413,22603,001, ,Speech Science,LEC,8,3.0,3.00,3.00,3.00,181200,Department of Linguistics,LSA,L S A,1,,100,3.00,3.0,24.00,181200,LSA Linguistics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046272,1,1,1,ROMLANG,Romance Languages&Literatures,253,35946,001,C,The Mediterranean,SEM,16,2.0,2.00,3.00,3.00,186500,Romance Languages Department,LSA,L S A,1,,100,2.00,2.0,32.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046272,1,1,1,ROMLANG,Romance Languages&Literatures,253,35947,002,C,The Mediterranean,LEC,36,1.0,0.44,0.00,3.00,186500,Romance Languages Department,LSA,L S A,1,,50,0.22,0.5,7.92,174000,LSA Classical Studies,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046272,1,1,1,ROMLANG,Romance Languages&Literatures,253,35947,002,C,The Mediterranean,LEC,36,1.0,0.44,0.00,3.00,186500,Romance Languages Department,LSA,L S A,1,,50,0.22,0.5,7.92,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046281,2,1,1,SOC,Sociology,899,22832,001,C,Responsible Cond Res,SEM,32,1.5,0.65,0.65,0.65,187500,Sociology Department,LSA,L S A,1,,100,0.65,1.5,20.80,187500,LSA Sociology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046283,1,1,1,ANTHRCUL,"Anthropology,Cultural",471,30430,001,C,Face-to-Face Interac,SEM,7,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,,100,3.00,3.0,21.00,172000,LSA Anthropology,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046287,1,1,1,ASIANLAN,Asian Languages,426,22838,001, ,Adv Spoken Jpn,REC,9,2.0,2.00,2.00,2.00,176000,Asian Languages And Cultures,LSA,L S A,1,,100,2.00,2.0,18.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2370,Winter 2022,046290,1,1,1,HISTORY,History,335,25939,001,C,Immigration Law,LEC,70,3.0,3.00,4.00,4.00,179000,History Department,LSA,L S A,1,,100,3.00,3.0,210.00,179000,LSA History,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046290,1,1,1,HISTORY,History,335,25940,002,C,Immigration Law,DIS,24,1.0,1.00,4.00,4.00,179000,History Department,LSA,L S A,1,29518232,100,1.00,1.0,24.00,179000,LSA History,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046290,1,1,1,HISTORY,History,335,25941,003,C,Immigration Law,DIS,22,1.0,1.00,4.00,4.00,179000,History Department,LSA,L S A,1,29518232,100,1.00,1.0,22.00,179000,LSA History,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046290,1,1,1,HISTORY,History,335,25942,004,C,Immigration Law,DIS,24,1.0,1.00,4.00,4.00,179000,History Department,LSA,L S A,1,29518232,100,1.00,1.0,24.00,179000,LSA History,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046291,1,1,2,HONORS,College Honors,230,24267,001, ,Honors Core SS,LEC,51,3.0,3.00,4.00,4.00,180000,Honors Program,LSA,L S A,1,,100,3.00,3.0,153.00,180000,LSA UG: Honors,COLLEGE_OF_LSA,2,Associate Professor, ,NOT,Non Tenure Not On Track,201501,Assoc Professor
2370,Winter 2022,046291,1,1,2,HONORS,College Honors,230,24268,002, ,Honors Core SS,DIS,18,1.0,1.00,4.00,4.00,180000,Honors Program,LSA,L S A,1,24011864,100,1.00,1.0,18.00,180000,LSA UG: Honors,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046291,1,1,2,HONORS,College Honors,230,24269,003, ,Honors Core SS,DIS,17,1.0,1.00,4.00,4.00,180000,Honors Program,LSA,L S A,1,24011864,100,1.00,1.0,17.00,180000,LSA UG: Honors,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046291,1,1,2,HONORS,College Honors,230,41003,004, ,Honors Core SS,DIS,16,1.0,1.00,4.00,4.00,180000,Honors Program,LSA,L S A,1,88778564,100,1.00,1.0,16.00,180000,LSA UG: Honors,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046304,1,1,1,ARTDES,Art and Design,269,35643,001, ,Figure Drawing,LAB,18,4.5,3.00,3.00,3.00,373000,School Of Art And Design,ART,Art&Des,1,36326044,100,3.00,4.5,54.00,373000,Stamps School of Art & Design,SCHOOL_ART_DESIGN,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046305,1,1,1,ANTHRCUL,"Anthropology,Cultural",956,22770,001,C,Respon Anth Research,SEM,9,2.0,0.50,0.50,0.50,172000,Anthropology Department,LSA,L S A,1,,25,0.13,0.5,1.17,172000,LSA Anthropology,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046305,1,1,1,ANTHRCUL,"Anthropology,Cultural",956,22770,001,C,Respon Anth Research,SEM,9,2.0,0.50,0.50,0.50,172000,Anthropology Department,LSA,L S A,1,,25,0.13,0.5,1.17,172000,LSA Anthropology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046305,1,1,1,ANTHRCUL,"Anthropology,Cultural",956,22770,001,C,Respon Anth Research,SEM,9,2.0,0.50,0.50,0.50,172000,Anthropology Department,LSA,L S A,1,,25,0.13,0.5,1.17,172000,LSA Anthropology,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046305,1,1,1,ANTHRCUL,"Anthropology,Cultural",956,22770,001,C,Respon Anth Research,SEM,9,2.0,0.50,0.50,0.50,172000,Anthropology Department,LSA,L S A,1,,25,0.13,0.5,1.17,172000,LSA Anthropology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046306,1,1,1,SI,Information,616,23698,001, ,Adv Graphic Design,LEC,19,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,51,1.53,1.5,29.07,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,046306,1,1,1,SI,Information,616,23698,001, ,Adv Graphic Design,LEC,19,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,49,1.47,1.5,27.93,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,046307,1,1,1,SI,Information,430,36839,001, ,IT & Global Society,LEC,33,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,100,3.00,3.0,99.00,415000,School of Information,SCHOOL_INFORMATION,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,046308,1,1,1,CEE,Civil & Environmental Engin,563,22793,001, ,Air Qual Engr Fund,LEC,18,3.0,3.00,3.00,3.00,215000,Civil & Environmental Engr,ENG,Eng,1,,100,3.00,3.0,54.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046354,1,1,1,EAS,Environment and Sustainability,573,25931,001, ,Env Footprint & IOA,LEC,29,3.0,3.00,3.00,3.00,435000,Sch for Environ and Sustain,EAS,EAS,1,,100,3.00,3.0,87.00,435000,Sch for Environ and Sustain,SCHOOL_NAT_RES_ENVIR,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046369,1,GB1,1,TO,Technology & Operations,640,23569,006, ,Big Data Mgmt Tools,REC,43,3.1,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,2,,100,2.25,3.1,96.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046369,1,GB1,1,TO,Technology & Operations,640,23951,002, ,Big Data Mgmt Tools,REC,52,3.8,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,2,,100,2.25,3.8,117.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046369,1,GB1,1,TO,Technology & Operations,640,27327,004, ,Big Data Mgmt Tools,REC,43,3.1,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,2,,100,2.25,3.1,96.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046369,1,GB1,1,TO,Technology & Operations,640,30439,005, ,Big Data Mgmt Tools,REC,53,3.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,2,,100,2.25,3.3,119.25,380000,Ross School of Business,SCHOOL_BUS_ADMIN,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046372,1,1,1,WMBA,Weekend MBA,615,22804,001, ,Global Strategy,REC,95,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,100,1.50,1.5,142.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046375,1,1,1,HS,Health Sciences,505,22823,001, ,Team-Based Decisions,REC,70,2.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,,50,1.00,1.0,70.00,440000,School of Nursing,SCHOOL_NURSING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046375,1,1,1,HS,Health Sciences,505,22823,001, ,Team-Based Decisions,REC,70,2.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,,50,1.00,1.0,70.00,440000,School of Nursing,SCHOOL_NURSING,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,046376,1,1,1,SW,Social Work,714,22835,001, ,Team-Based Decisions,REC,37,2.0,2.00,2.00,2.00,465000,School Of Social Work,SW,SW,1,,50,1.00,1.0,37.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2370,Winter 2022,046376,1,1,1,SW,Social Work,714,22835,001, ,Team-Based Decisions,REC,37,2.0,2.00,2.00,2.00,465000,School Of Social Work,SW,SW,1,,50,1.00,1.0,37.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046386,1,1,1,SI,Information,311,36837,001, ,Spec Topics in Info,LEC,14,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,100,3.00,3.0,42.00,415000,School of Information,SCHOOL_INFORMATION,7,Other CRAS Instructional, ,NA,Not Applicable,128900,RESEARCH INVESTIGATOR
2370,Winter 2022,046386,1,1,2,SI,Information,311,36838,002, ,Spec Topics in Info,LEC,35,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,100,3.00,3.0,105.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2370,Winter 2022,046387,1,1,117,SW,Social Work,415,41630,117, ,Ind Studies: SW,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,100,3.00,0.0,3.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2370,Winter 2022,046387,1,1,172,SW,Social Work,415,41129,172, ,Ind Studies: SW,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,100,3.00,0.0,3.00,185500,LSA Psychology,COLLEGE_OF_LSA,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2370,Winter 2022,046387,1,1,318,SW,Social Work,415,40380,318, ,Ind Studies: SW,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,100,3.00,0.0,3.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046387,1,1,347,SW,Social Work,415,41487,347, ,Ind Studies: SW,IND,5,0.0,1.60,1.00,3.00,465000,School Of Social Work,SW,SW,1,,100,1.60,0.0,8.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,046389,1,1,1,EPID,Epidemiology,603,22875,001, ,Prof Development,SEM,78,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,50,0.50,0.5,39.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2370,Winter 2022,046389,1,1,1,EPID,Epidemiology,603,22875,001, ,Prof Development,SEM,78,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,50,0.50,0.5,39.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2370,Winter 2022,046391,1,GB1,1,EPID,Epidemiology,642,22926,001, ,Sampling & Power,LEC,36,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,100,1.00,1.0,36.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046391,1,GB2,1,EPID,Epidemiology,642,22927,002, ,Sampling & Power,LEC,39,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,100,1.00,1.0,39.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046393,1,1,1,EPID,Epidemiology,889,22928,001, ,RCRS Predoctoral Sem,SEM,16,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,100,1.00,1.0,16.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046400,1,1,57,CEE,Civil & Environmental Engin,970,23864,057, ,Infr Sys Engr Res,IND,2,0.0,3.50,1.00,16.00,215000,Civil & Environmental Engr,ENG,Eng,1,,100,3.50,0.0,7.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046418,1,GB1,1,EPID,Epidemiology,641,23144,001, ,Measurement/Design,LAB,39,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,100,1.00,1.0,39.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046418,1,GB2,1,EPID,Epidemiology,641,23145,002, ,Measurement/Design,LAB,39,1.0,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,100,1.00,1.0,39.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046422,1,1,1,LAW,Law,729,10106,001, ,Innovation Platform,LAB,15,1.4,3.00,3.00,3.00,410000,Law School,LAW,Law,1,,100,3.00,1.4,45.00,410000,Law School,LAW_SCHOOL,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2370,Winter 2022,046436,1,1,1,CSP,Comprehensive Studies Program,101,23651,001, ,CSP: College Success,LEC,31,1.0,1.00,1.00,1.00,191200,Comprehensive Studies Program,LSA,L S A,1,,100,1.00,1.0,31.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2370,Winter 2022,046436,1,1,1,CSP,Comprehensive Studies Program,101,24478,002, ,CSP: College Success,LEC,24,1.0,1.00,1.00,1.00,191200,Comprehensive Studies Program,LSA,L S A,1,,100,1.00,1.0,24.00,191200,LSA UG: Comprehensive Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2370,Winter 2022,046456,1,1,1,ASIAN,Asian Studies,232,35833,001,C,Buddhism in America,SEM,18,3.0,3.00,3.00,3.00,176000,Asian Languages And Cultures,LSA,L S A,1,,100,3.00,3.0,54.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,046469,1,1,1,JUDAIC,Judaic Studies,210,34430,001,C,Sources/Jewish Hist,LEC,38,3.0,3.00,3.00,3.00,179100,Judaic Studies Program,LSA,L S A,1,,100,3.00,3.0,114.00,179100,LSA Judaic Studies,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046472,1,1,1,MATH,Mathematics,574,23379,001, ,Fin Math II,LEC,39,3.0,3.00,3.00,3.00,183000,Mathematics Department,LSA,L S A,1,,100,3.00,3.0,117.00,183000,LSA Mathematics,COLLEGE_OF_LSA,3,Assistant Professor, ,NOT,Non Tenure Not On Track,202001,Asst Professor
2370,Winter 2022,046474,1,1,1,PHYSICS,Physics,391,23413,001, ,Modern Physics Lab,LAB,23,3.0,2.00,2.00,2.00,184500,Physics Department,LSA,L S A,1,,100,2.00,3.0,46.00,184500,LSA Physics,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,046474,1,1,2,PHYSICS,Physics,391,23414,002, ,Modern Physics Lab,LAB,21,3.0,2.00,2.00,2.00,184500,Physics Department,LSA,L S A,1,,100,2.00,3.0,42.00,184500,LSA Physics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046474,1,1,3,PHYSICS,Physics,391,23415,003, ,Modern Physics Lab,LAB,19,3.0,2.00,2.00,2.00,184500,Physics Department,LSA,L S A,1,,100,2.00,3.0,38.00,184500,LSA Physics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046474,1,1,4,PHYSICS,Physics,391,23416,004, ,Modern Physics Lab,LAB,23,3.0,2.00,2.00,2.00,184500,Physics Department,LSA,L S A,1,,100,2.00,3.0,46.00,184500,LSA Physics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,046481,1,1,1,MCDB,"Molec, Cell & Develop Biology",424,23419,002, ,Behav Neurobio Lab,LAB,15,4.0,2.00,2.00,2.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,50,1.00,2.0,15.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,046481,1,1,1,MCDB,"Molec, Cell & Develop Biology",424,23419,002, ,Behav Neurobio Lab,LAB,15,4.0,2.00,2.00,2.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,32721110,50,1.00,2.0,15.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046481,1,1,1,MCDB,"Molec, Cell & Develop Biology",424,23420,001, ,Behav Neurobio Lab,LAB,16,4.0,2.00,2.00,2.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,50,1.00,2.0,16.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,046481,1,1,1,MCDB,"Molec, Cell & Develop Biology",424,23420,001, ,Behav Neurobio Lab,LAB,16,4.0,2.00,2.00,2.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,32721110,50,1.00,2.0,16.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046490,1,1,1,PSYCH,Psychology,220,23690,001, ,Intro Biopsych,LEC,73,3.0,3.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,,100,3.00,3.0,219.00,185500,LSA Psychology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,046490,1,1,1,PSYCH,Psychology,220,23911,002, ,Intro Biopsych,DIS,25,1.0,1.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,62151931,100,1.00,1.0,25.00,185500,LSA Psychology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046490,1,1,1,PSYCH,Psychology,220,23912,003, ,Intro Biopsych,DIS,24,1.0,1.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,62151931,100,1.00,1.0,24.00,185500,LSA Psychology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2370,Winter 2022,046490,1,1,1,PSYCH,Psychology,220,23913,004, ,Intro Biopsych,DIS,24,1.0,1.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,62151931,100,1.00,1.0,24.00,185500,LSA Psychology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
