Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2380,Spring 2022,015126,1,1,125,APPPHYS,Applied Physics,995,53581,125, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,184600,Applied Physics Program,LSA,L S A,1,100,4.00,0.0,4.00,227000,Nuclear Eng & Radiological Sci,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,015126,1,1,300,APPPHYS,Applied Physics,995,53582,300, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,184600,Applied Physics Program,LSA,L S A,1,100,4.00,0.0,4.00,227000,Nuclear Eng & Radiological Sci,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,015281,1,1,601,ITALIAN,Italian,230,53285,601, ,Second Year Ital,REC,13,8.0,8.00,8.00,8.00,186500,Romance Languages Department,LSA,L S A,1,100,8.00,8.0,104.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,015452,1,1,1,SOC,Sociology,305,53143,101, ,Intro Soc Theory,LEC,10,3.0,3.00,3.00,3.00,187500,Sociology Department,LSA,L S A,1,100,3.00,3.0,30.00,187500,LSA Sociology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,015708,1,1,1,MATH,Mathematics,316,52925,101, ,Differential Equatn,LEC,15,3.0,3.00,3.00,3.00,183000,Mathematics Department,LSA,L S A,1,100,3.00,3.0,45.00,183000,LSA Mathematics,COLLEGE_OF_LSA,3,Assistant Professor, ,NOT,Non Tenure Not On Track,202001,Asst Professor
2380,Spring 2022,015934,1,1,1,EARTH,Earth & Environmental Sciences,222,52190,101,C,Intro Oceanog,LEC,23,3.0,3.00,3.00,3.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,3.00,3.0,69.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,015962,1,1,1,LING,Linguistics,114,53370,101, ,A World of Words,LEC,38,3.0,3.00,3.00,3.00,181200,Department of Linguistics,LSA,L S A,1,100,3.00,3.0,114.00,181200,LSA Linguistics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2380,Spring 2022,016010,1,1,1,WGS,Women's and Gender Studies,220,51950,101,C,Women's Hlth,LEC,8,3.0,3.00,3.00,3.00,188700,Women's Studies Department,LSA,L S A,1,100,3.00,3.0,24.00,188700,LSA Women's and Gender Studies,COLLEGE_OF_LSA,2,Associate Professor,Adjunct,NOT,Non Tenure Not On Track,201530,ADJUNCT ASSOC PROFESSOR
2380,Spring 2022,016197,1,1,1,CHEM,Chemistry,210,52192,100, ,Struct & React I,LEC,100,3.0,2.25,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,2.25,3.0,225.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,016197,1,1,1,CHEM,Chemistry,210,52193,110, ,Struct & React I,DIS,25,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,18.75,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016197,1,1,1,CHEM,Chemistry,210,52194,111, ,Struct & React I,DIS,21,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,15.75,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2380,Spring 2022,016197,1,1,1,CHEM,Chemistry,210,52195,112, ,Struct & React I,DIS,26,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,19.50,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016197,1,1,1,CHEM,Chemistry,210,52196,113, ,Struct & React I,DIS,28,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,21.00,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2380,Spring 2022,016198,1,1,1,CHEM,Chemistry,211,52197,100, ,Invest Chem,LEC,31,1.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,1.0,31.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,016198,1,1,1,CHEM,Chemistry,211,52198,110, ,Invest Chem,LAB,10,3.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,3.0,10.00,318274,MM CW 8ECP,UM_HOSPITAL,7,Other CRAS Instructional, ,NA,Not Applicable,098800,PSYCH CARE WORKER (TEMP)
2380,Spring 2022,016198,1,1,1,CHEM,Chemistry,211,52199,111, ,Invest Chem,LAB,14,3.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,3.0,14.00,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016198,1,1,1,CHEM,Chemistry,211,52200,112, ,Invest Chem,LAB,7,3.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,3.0,7.00,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016340,1,1,1,THTREMUS,Theatre & Drama,399,52344,101, ,Topics in Drama,REC,1,6.0,2.00,2.00,4.00,433000,Theatre And Drama,MUS,Music,1,50,1.00,3.0,1.00,186000,LSA UG: Residential College,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2380,Spring 2022,016340,1,1,1,THTREMUS,Theatre & Drama,399,52344,101, ,Topics in Drama,REC,1,6.0,2.00,2.00,4.00,433000,Theatre And Drama,MUS,Music,1,50,1.00,3.0,1.00,311236,MM Quality - PopHealth&Chronic,UM_HOSPITAL,7,Other CRAS Instructional, ,NA,Not Applicable,102212,Clin Info Analyst Staff Spec
2380,Spring 2022,016426,1,1,2,CHEM,Chemistry,215,50202,100, ,Struct&React II,LEC,142,3.0,2.25,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,2.25,3.0,319.50,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2380,Spring 2022,016426,1,1,2,CHEM,Chemistry,215,52429,110, ,Struct&React II,DIS,39,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,29.25,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2380,Spring 2022,016426,1,1,2,CHEM,Chemistry,215,52430,111, ,Struct&React II,DIS,27,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,20.25,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2380,Spring 2022,016426,1,1,2,CHEM,Chemistry,215,52431,112, ,Struct&React II,DIS,38,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,28.50,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,037200,LABORATORY ASST (TEMP)
2380,Spring 2022,016426,1,1,2,CHEM,Chemistry,215,52432,113, ,Struct&React II,DIS,38,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,28.50,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,037200,LABORATORY ASST (TEMP)
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,50203,100, ,Synth Org,LEC,65,1.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,1.0,65.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,51015,110, ,Synth Org,LAB,13,4.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,4.0,13.00,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,51016,111, ,Synth Org,LAB,13,4.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,4.0,13.00,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,037200,LABORATORY ASST (TEMP)
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,51018,112, ,Synth Org,LAB,13,4.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,4.0,13.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,028000,ASST IN RESEARCH (TEMP)
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,51019,114, ,Synth Org,LAB,10,4.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,4.0,10.00,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016427,1,1,1,CHEM,Chemistry,216,51962,113, ,Synth Org,LAB,16,4.0,1.00,2.00,2.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,4.0,16.00,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016441,1,1,1,ECON,Economics,409,53320,100, ,Game Theory,LEC,31,3.0,3.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,3.00,3.0,93.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2380,Spring 2022,016441,1,1,1,ECON,Economics,409,53321,101, ,Game Theory,DIS,15,1.0,1.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.00,1.0,15.00,175000,LSA Economics,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016441,1,1,1,ECON,Economics,409,53322,102, ,Game Theory,DIS,16,1.0,1.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.00,1.0,16.00,175000,LSA Economics,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016602,2,1,1,MECHENG,Mechanical Engineering,452,52923,101,C,Design for Mfg,LEC,20,3.0,3.00,3.00,3.00,222500,Mech Eng & Applied Mech Dept,ENG,Eng,1,75,2.25,2.3,45.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,016602,2,1,1,MECHENG,Mechanical Engineering,452,52923,101,C,Design for Mfg,LEC,20,3.0,3.00,3.00,3.00,222500,Mech Eng & Applied Mech Dept,ENG,Eng,1,25,0.75,0.8,15.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016634,1,1,1,CHEM,Chemistry,230,50206,100, ,P Chem Princ&Appl,LEC,35,3.0,2.25,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,2.25,3.0,78.75,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,016634,1,1,1,CHEM,Chemistry,230,50207,110, ,P Chem Princ&Appl,DIS,8,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,6.00,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016634,1,1,1,CHEM,Chemistry,230,50208,111, ,P Chem Princ&Appl,DIS,8,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,6.00,173500,LSA Chemistry,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,016634,1,1,1,CHEM,Chemistry,230,51348,113, ,P Chem Princ&Appl,DIS,19,1.0,0.75,3.00,3.00,173500,Chemistry Department,LSA,L S A,1,100,0.75,1.0,14.25,173500,LSA Chemistry,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2380,Spring 2022,016657,1,1,1,FTVM,"Film, Television, and Media",306,53273,101, ,An & Dig Med Prac I,LEC,8,4.0,4.00,4.00,4.00,191600,"Film, Television, and Media",LSA,L S A,1,100,4.00,4.0,32.00,191600,"LSA Film,Television,and Media",COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,016809,1,1,1,SM,Sport Management,203,53151,101, ,Intro Sport Mgmt,LEC,24,3.0,3.00,3.00,3.00,450000,School of Kinesiology,KIN,Kin,1,100,3.00,3.0,72.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2380,Spring 2022,017064,1,1,1,ENGLISH,English Lang & Literature,298,53344,101, ,Intro to Lit Studies,REC,3,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,9.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2380,Spring 2022,017149,1,1,1,MUSICOL,Musicology,122,53559,201, ,Intro World Music,LEC,28,3.0,3.00,3.00,3.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,3.0,84.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2380,Spring 2022,017293,1,1,1,ANTHRARC,Anthropological Archaeology,487,53324,101, ,Arch Fieldschool,LAB,8,12.0,6.00,6.00,6.00,172000,Anthropology Department,LSA,L S A,1,100,6.00,12.0,48.00,172000,LSA Anthropology,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2380,Spring 2022,017613,1,1,1,EARTH,Earth & Environmental Sciences,205,53314,101, ,Earth:Dyn Planet,LEC,94,2.0,2.00,2.00,2.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,2.00,2.0,188.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,017658,1,1,1,PSYCH,Psychology,270,50345,101, ,Abnormal Psychology,LEC,13,4.0,4.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,100,4.00,4.0,52.00,185500,LSA Psychology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,017766,1,1,362,MUSICOL,Musicology,481,50893,362, ,Special Projects,IND,1,0.0,3.00,1.00,4.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,3.00,0.0,3.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,017872,1,1,1,CLIMATE,Climate & Meteorology,105,52437,101,C,Changing Atmos,LEC,107,2.3,3.00,3.00,3.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,100,3.00,2.3,321.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,50187,101, ,Intro Biochemistry,LEC,47,3.0,3.16,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,100,3.16,3.0,148.52,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2380,Spring 2022,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,50189,103, ,Intro Biochemistry,DIS,21,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,100,0.84,0.8,17.64,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,50190,104, ,Intro Biochemistry,DIS,26,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,100,0.84,0.8,21.84,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018399,1,1,5,MOVESCI,Movement Science,429,51981,105,C,Lab Mtr Cnt Dev,LAB,1,6.0,3.00,1.00,3.00,450000,School of Kinesiology,KIN,Kin,1,100,3.00,6.0,3.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,018405,1,1,2,MOVESCI,Movement Science,449,50580,102,C,Lab Exer Phys,LAB,1,2.0,1.00,1.00,3.00,450000,School of Kinesiology,KIN,Kin,1,100,1.00,2.0,1.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,018445,1,1,2,ANTHRBIO,"Anthropology,Biological",297,53026,102, ,Bio Anth Topics,LEC,12,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,100,3.00,3.0,36.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018446,1,1,1,ANTHRARC,Anthropological Archaeology,296,53323,101, ,Archaeology Topics,LEC,10,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,100,3.00,3.0,30.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018446,1,1,2,ANTHRARC,Anthropological Archaeology,296,53325,102, ,Archaeology Topics,LEC,7,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,100,3.00,3.0,21.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018447,1,1,1,ANTHRCUL,"Anthropology,Cultural",298,52860,101, ,Sociocul Anth Topics,LEC,7,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,100,3.00,3.0,21.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018608,1,1,1,PSYCH,Psychology,304,53157,101, ,Teaching&Leading,LAB,8,1.0,3.25,2.00,4.00,185500,Psychology Department,LSA,L S A,1,100,3.25,1.0,26.00,185500,LSA Psychology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,018613,1,1,141,PSYCH,Psychology,422,53638,141, ,Adv Research NS,IND,1,0.0,3.00,1.00,4.00,185500,Psychology Department,LSA,L S A,1,100,3.00,0.0,3.00,260000,MM Psychiatry Department,MEDICAL_SCHOOL,3,Assistant Professor,Research,NA,Not Applicable,129530,RESEARCH ASST PROFESSOR
2380,Spring 2022,018750,1,1,1,AMCULT,American Culture,204,53393,101, ,Themes Amer Culture,LEC,15,3.0,3.00,3.00,3.00,193000,Department of American Culture,LSA,L S A,1,100,3.00,3.0,45.00,193000,LSA American Culture,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018750,1,1,2,AMCULT,American Culture,204,53394,102, ,Themes Amer Culture,LEC,19,3.0,3.00,3.00,3.00,193000,Department of American Culture,LSA,L S A,1,100,3.00,3.0,57.00,193000,LSA American Culture,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018750,1,1,3,AMCULT,American Culture,204,53395,103,C,Themes Amer Culture,LEC,11,3.0,3.00,3.00,3.00,193000,Department of American Culture,LSA,L S A,1,100,3.00,3.0,33.00,193000,LSA American Culture,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,018858,1,1,1,SM,Sport Management,246,53152,101, ,Prin of Marketing,LEC,20,3.0,3.00,3.00,3.00,450000,School of Kinesiology,KIN,Kin,1,100,3.00,3.0,60.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2380,Spring 2022,019204,1,1,41,SPACE,Space Science & Engineering,590,53539,041, ,Space Systems Proj,LEC,1,4.0,4.00,1.00,4.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,100,4.00,4.0,4.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2380,Spring 2022,019947,1,1,18,CHEM,Chemistry,398,53636,018, ,Ugrad Res Biochem,IND,1,0.0,1.00,1.00,4.00,173500,Chemistry Department,LSA,L S A,1,100,1.00,0.0,1.00,173500,LSA Chemistry,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,019956,1,1,1,COMM,Communication Studies,102,53052,101, ,Process & Effects,LEC,27,1.5,2.40,4.00,4.00,188300,Communication and Media,LSA,L S A,1,100,2.40,1.5,64.80,188300,LSA Communication and Media,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,019956,1,1,1,COMM,Communication Studies,102,53054,102, ,Process & Effects,DIS,15,1.0,1.60,4.00,4.00,188300,Communication and Media,LSA,L S A,1,100,1.60,1.0,24.00,188300,LSA Communication and Media,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,019956,1,1,1,COMM,Communication Studies,102,53165,103, ,Process & Effects,DIS,12,1.0,1.60,4.00,4.00,188300,Communication and Media,LSA,L S A,1,100,1.60,1.0,19.20,188300,LSA Communication and Media,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,019977,1,1,1,COMM,Communication Studies,490,52916,101, ,Capstone Media Topic,SEM,13,3.0,3.00,3.00,3.00,188300,Communication and Media,LSA,L S A,1,100,3.00,3.0,39.00,188300,LSA Communication and Media,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,019998,1,1,1,FTVM,"Film, Television, and Media",290,52908,101, ,Intro to Media Prod,LEC,7,4.0,4.00,4.00,4.00,191600,"Film, Television, and Media",LSA,L S A,1,100,4.00,4.0,28.00,191600,"LSA Film,Television,and Media",COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,020047,3,1,1,ALA,Applied Liberal Arts,320,53423,101,C,IGR Facilitation,SEM,4,1.0,2.00,2.00,2.00,171900,LSA First Year Seminars,LSA,L S A,1,100,2.00,1.0,8.00,191250,LSA UG: InterGroup Relations,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,020066,1,1,1,SPANISH,Spanish,368,53307,101, ,Literature and Arts,REC,5,3.0,3.00,3.00,3.00,186500,Romance Languages Department,LSA,L S A,1,100,3.00,3.0,15.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,020085,1,1,370,ARTSADMN,Arts Administration,491,53576,370, ,Internship,IND,1,0.0,2.00,1.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,100,2.00,0.0,2.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2380,Spring 2022,020201,1,1,1,ECON,Economics,490,52691,101, ,MicroEcon Topics,LEC,20,3.0,3.00,3.00,3.00,175000,Economics Department,LSA,L S A,1,100,3.00,3.0,60.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,020215,1,1,1,HISTORY,History,255,53132,101,C,Mod India and S Asia,LEC,11,3.0,3.00,3.00,3.00,179000,History Department,LSA,L S A,1,100,3.00,3.0,33.00,179000,LSA History,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,020288,1,1,1,EEB,Ecology & Evolutionary Biology,455,53355,711, ,Ethnobotany,LAB,18,10.3,3.00,3.00,3.00,189100,Ecology & Evolutionary Biology,LSA,L S A,1,80,2.40,8.2,43.20,172700,LSA Biological Station,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2380,Spring 2022,020288,1,1,1,EEB,Ecology & Evolutionary Biology,455,53355,711, ,Ethnobotany,LAB,18,10.3,3.00,3.00,3.00,189100,Ecology & Evolutionary Biology,LSA,L S A,1,20,0.60,2.1,10.80,172700,LSA Biological Station,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2380,Spring 2022,020424,1,1,1,ASTRO,Astronomy,127,53056,101, ,Naked Eye Astronomy,LEC,22,1.0,1.00,1.00,1.00,172500,Astronomy Department,LSA,L S A,1,100,1.00,1.0,22.00,172500,LSA Astronomy,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
